,segment_id,split_index,nucleus_id,cell_type,syn_density_post,syn_density_head,syn_density_neck,syn_density_shaft,skeletal_length_processed_syn,spine_density,skeletal_length_processed_spine,allen_e_i,allen_e_i_n_nuc,allen_cell_type,allen_cell_type_n_nuc,allen_cell_type_e_i,cell_type_manual
35,864691135256180143,1,518623,excitatory,0.9140514685166735,0.43939356858478984,0.011284586031070045,0.37662305878696273,1417863.2655151838,0.5485131611230263,1243361.232397182,excitatory,1,23P,1.0,excitatory,
36,864691135571244581,0,518632,excitatory,1.327750588934344,0.4580176395381431,0.029721089997352183,0.5274711340582714,3196383.443826032,0.8188051991163195,2931100.0987660503,excitatory,1,23P,1.0,excitatory,
37,864691135474673984,0,518752,excitatory,1.1089570547034502,0.39003791320457437,0.018898203062401992,0.4477824225619138,3809886.0384903015,0.6938253410801228,3451877.379214124,excitatory,1,23P,1.0,excitatory,
38,864691135785277636,0,518848,excitatory,1.2711605850764016,0.46142831542586005,0.020342538637054042,0.4884690070287733,4030961.988718387,0.7874024653700858,3760465.746837997,excitatory,1,23P,1.0,excitatory,
39,864691135866394390,0,518853,excitatory,1.697409027594024,0.6081252868940072,0.04943135730898519,0.6633369238883173,5017058.270316214,0.8937391258021463,4697120.086616128,excitatory,1,23P,1.0,excitatory,
40,864691136333787571,0,518898,excitatory,1.2139800470547444,0.45217275579557314,0.024051742329551765,0.5152136383225037,3949817.801069485,0.6814653128664598,3670032.726214631,excitatory,1,23P,1.0,excitatory,
41,864691135993064394,0,519746,excitatory,1.1001424687505568,0.31047266282617136,0.014714344209771154,0.5047020063951506,4077653.6925211125,0.6373703696601251,3785867.8640595134,excitatory,1,23P,1.0,excitatory,
42,864691135753585357,0,520027,excitatory,1.1803336745635455,0.44837668478029075,0.025453698262636593,0.46208252230632585,3064387.7048898614,0.7471967859607104,2868053.0219955803,excitatory,1,23P,1.0,excitatory,
43,864691136105491417,0,520364,excitatory,0.9356876106448677,0.47960993695329746,0.019610219384772677,0.3288913936817589,1784783.7045197708,0.5603090937959433,1695492.7387738896,excitatory,1,4P,1.0,excitatory,
44,864691135645592260,0,522656,excitatory,0.9411812207722793,0.3890347254275354,0.01085219436949169,0.39594066729903016,3040859.6525668106,0.560417780444001,2997763.558945239,excitatory,1,4P,1.0,excitatory,
45,864691136056391384,0,524491,excitatory,0.9102784035928095,0.21801515200552976,0.006659161349438492,0.5263632753599643,3453888.379193483,0.4144026010917792,3262527.7844251944,excitatory,1,5P_IT,1.0,excitatory,
46,864691136099807093,0,525405,excitatory,1.1885607172566708,0.4890193105508261,0.02351881728162331,0.4990578301222507,3486569.882239428,0.6813771263550322,3274251.3854765575,excitatory,1,5P_IT,1.0,excitatory,
47,864691135348272855,0,525498,excitatory,1.0896272143878811,0.35113739969972924,0.01948410179274734,0.5421663107547084,4721798.365590843,0.5680493921589397,4570025.13484539,excitatory,1,5P_PT,1.0,excitatory,
48,864691135737374100,0,525758,excitatory,0.9340755490850502,0.30184331552210736,0.009779511974008732,0.4413995945025563,3783419.878040528,0.5285680207894994,3577590.6328489087,excitatory,1,5P_PT,1.0,excitatory,
49,864691135212690816,0,526226,excitatory,0.948329048236075,0.2818168381638035,0.008793037072193557,0.4673499203870875,2274526.973535288,0.4693831316980275,2194369.440320321,excitatory,1,5P_IT,1.0,excitatory,
50,864691135212632704,0,533187,excitatory,0.8752754828123783,0.3445103777968054,0.008521458108048188,0.43946376814362803,2464366.9820035035,0.4396372894093644,2351938.8025277355,excitatory,1,6CT,1.0,excitatory,
51,864691135888524681,0,551802,excitatory,1.4416843838272317,0.330643641979338,0.02505862247284353,0.7104282189378885,3072794.6072632787,0.7801140322554202,2854710.860105192,excitatory,1,23P,1.0,excitatory,
52,864691135939655846,0,553216,excitatory,0.9433063127202691,0.3023604935476862,0.00964047950441898,0.47063068126118107,3423066.247365968,0.4795169568657039,3167771.187756806,excitatory,1,23P,1.0,excitatory,
53,864691135716725908,0,553283,excitatory,1.222709181228845,0.4538923254038659,0.015210405420997792,0.48085622592290744,2892756.555933644,0.7978440095824325,2665934.661981366,excitatory,1,23P,1.0,excitatory,
54,864691135334502633,0,553321,excitatory,1.1752786080613584,0.39513251816594597,0.01925067858647332,0.5560484468631333,4051805.220768034,0.5982805164649613,3812592.817626192,excitatory,1,23P,1.0,excitatory,
55,864691136311785789,0,553325,excitatory,1.2783776329119965,0.4462578088642927,0.017996726399858696,0.5115340707214073,3278374.0047558453,0.7965407151552644,2985409.2261140374,excitatory,1,23P,1.0,excitatory,
56,864691135654050754,0,553339,excitatory,1.0659951308129147,0.3350270411126303,0.014372968055904468,0.4794411487219562,2922152.1843392844,0.6269441984963022,2658928.823327858,excitatory,1,23P,1.0,excitatory,
57,864691135732762772,0,553407,excitatory,1.2821462522453073,0.45582297816634726,0.021779063037740035,0.5603624807474994,3902830.8909665686,0.7105710962874242,3623845.683357797,excitatory,1,23P,1.0,excitatory,
58,864691135345162399,0,553469,excitatory,1.2511440773950362,0.5311337819446393,0.01986459883422624,0.43343903357959224,3070789.423388628,0.8276931569701238,2840424.594793238,excitatory,1,23P,1.0,excitatory,
59,864691135099943968,0,553556,excitatory,1.200773408700598,0.3951846052235797,0.013382745595220825,0.5371466712434712,3810877.1953501715,0.6731957929036537,3559142.8604529477,excitatory,1,23P,1.0,excitatory,
60,864691135497641235,0,553585,excitatory,1.2701313805990095,0.20689445302090662,0.042223357759368696,0.6275446546986172,3789371.7717061127,0.5941585386951339,3605098.404719001,excitatory,1,23P,1.0,excitatory,
61,864691135683764372,0,553589,excitatory,1.1044959302657675,0.44921008816522034,0.015524540393669824,0.45772354580045865,3993677.0060697375,0.6516374329896688,3698375.6272918237,excitatory,1,23P,1.0,excitatory,
62,864691136550489250,0,554200,excitatory,1.0783764213586962,0.43253831678178084,0.024249859865340114,0.44936475015773114,2020630.2334156912,0.6000849704769083,1848071.6141226455,excitatory,1,4P,1.0,excitatory,
63,864691136451113215,1,554734,excitatory,0.9075357187669075,0.22557377895536992,0.012304024306656542,0.4787176864497295,4388807.974866054,0.4510959984857676,4098905.789913225,excitatory,1,23P,1.0,excitatory,
64,864691136194103510,0,554741,excitatory,1.1683628989337587,0.2702853407689641,0.02839770934908441,0.5354996620113059,1971990.0401686989,0.6523557411177194,1759776.0357455644,excitatory,1,4P,1.0,excitatory,
65,864691136108720056,0,554775,excitatory,0.9871390446474456,0.3099822492461851,0.010294613443600243,0.4761258717665112,3496974.4320394844,0.5424996322576439,3251615.1073854393,excitatory,1,23P,1.0,excitatory,
66,864691135589907979,0,554833,excitatory,1.1743877508225622,0.41877673732635357,0.027555871893335818,0.4757013674217973,2758032.8539116206,0.6751571690687741,2512007.689023352,excitatory,1,23P,1.0,excitatory,
67,864691135809455564,0,554891,excitatory,0.814748204339779,0.3013720339511432,0.005218563358461355,0.3685610371913332,3065977.914028326,0.46958954387826735,2836519.7167705614,excitatory,1,4P,1.0,excitatory,
68,864691135407289801,0,554921,excitatory,0.9970594684645677,0.39534364962504326,0.012876509714900175,0.4023039251466109,2873449.468778414,0.6138792696372891,2686195.937149519,excitatory,1,4P,1.0,excitatory,
69,864691135925533454,0,555010,excitatory,1.1188216409674745,0.41677021555824995,0.016644177937629793,0.4740261876636964,3004053.4406303177,0.6415658406309095,2830574.642524863,excitatory,1,23P,1.0,excitatory,
70,864691136175008774,0,556823,excitatory,0.8330564502821869,0.2702215000459759,0.009108589889190197,0.40305510259666627,2634875.462829047,0.47617342109046196,2505389.7323121643,excitatory,1,4P,1.0,excitatory,
71,864691136545546146,0,557030,excitatory,0.7932368850176144,0.28866938031093997,0.010870395074470544,0.3780481842565867,3311747.1585321776,0.44254466722657165,3143185.542642283,excitatory,1,4P,1.0,excitatory,
72,864691135382947307,0,557121,excitatory,0.9251607398484121,0.4559230859261691,0.018559700843012193,0.3143044990588369,2478488.225057744,0.5878091731715875,2381725.335190245,excitatory,1,4P,1.0,excitatory,
73,864691136008425132,0,558684,excitatory,1.056859818094498,0.16170902466362677,0.04228792485973504,0.4885101079796591,2955926.5538475327,0.5020215786334771,2796692.5322647374,excitatory,1,5P_IT,1.0,excitatory,
74,864691135925564174,0,558709,excitatory,0.7191728182711109,0.3677704525867203,0.012787567892445072,0.2654699094471597,1955023.8333256524,0.3836839793258448,1879150.6522290537,excitatory,1,4P,1.0,excitatory,
75,864691135974454895,0,559381,excitatory,0.8777242336563513,0.21394103709188858,0.005659815796081709,0.5308907216724642,4417104.884810475,0.3866047993323142,3936836.797237308,excitatory,1,5P_PT,1.0,excitatory,
76,864691136008573614,0,560109,excitatory,1.3533116025841385,0.2615078625237193,0.014640401569860738,0.8062317692092275,5942459.951310446,0.5886445250205754,5623088.059613401,excitatory,1,5P_PT,1.0,excitatory,
77,864691136134446219,0,560217,excitatory,1.0164777482681027,0.10229111517381541,0.0028950315615230773,0.7749034479676771,6217548.796093329,0.2724113512424752,5825748.423337178,inhibitory,1,5P_PT,1.0,excitatory,
78,864691135462735678,0,560530,excitatory,0.7627596897111517,0.14946227843960289,0.006951733880911763,0.3792557039475195,2589282.085354969,0.40911636722912004,2505399.6420191196,excitatory,1,5P_IT,1.0,excitatory,
79,864691135737672084,1,560732,excitatory,1.2115085532342569,0.14409246536850126,0.01284207772921688,0.8268992083609309,4594272.145368635,0.43431846172906025,4300991.471933582,excitatory,1,5P_PT,1.0,excitatory,
80,864691135736387732,0,562808,excitatory,0.9036874448481885,0.15408140577121712,0.0025680234295202852,0.6427762644089274,3894045.4689963753,0.29418908486981316,3569133.098410684,excitatory,1,5P_PT,1.0,excitatory,
81,864691135501578306,0,564808,excitatory,1.092779879208995,0.48925638185498455,0.013948098605514912,0.43453691809488765,1864053.3548938283,0.6497267802732459,1762279.2145314747,excitatory,1,5P_IT,1.0,excitatory,
82,864691135644632047,0,580774,excitatory,1.279473021391184,0.39215350693253753,0.020538317875353845,0.5830956809299678,3116126.6656993628,0.7224648784142087,2963465.856913956,excitatory,1,23P,1.0,excitatory,
83,864691135467605132,2,580826,excitatory,1.4131262843474572,0.284523704168477,0.029450272202211907,0.7274947405984412,4108620.768228829,0.6891320691448728,3753997.406056208,excitatory,1,23P,1.0,excitatory,
84,864691136544246178,0,580905,excitatory,1.1277749717922112,0.30513529309873577,0.019229440216056062,0.5268021369079975,4732327.045278076,0.6452592688246241,4461772.405446046,excitatory,1,23P,1.0,excitatory,
85,864691135385216341,1,580948,excitatory,1.0687121166251528,0.35250106703874845,0.013528001476267757,0.4727070230135848,2587226.2108634952,0.6251540442409416,2477789.2973255683,excitatory,1,23P,1.0,excitatory,
